"pit_duration","lap_number","driver_number","date","session_key","meeting_key"
29.6,32,23,"2023-07-09T14:53:40.184000+00:00",9126,1214
28.8,32,16,"2023-07-09T14:53:40.559000+00:00",9126,1214
29.6,32,77,"2023-07-09T14:54:08.949000+00:00",9126,1214
28.6,32,22,"2023-07-09T14:54:17.418000+00:00",9126,1214
28.4,32,21,"2023-07-09T14:54:24.543000+00:00",9126,1214
30,32,27,"2023-07-09T14:54:41.464000+00:00",9126,1214
29,33,1,"2023-07-09T14:54:58.871000+00:00",9126,1214
28.4,33,4,"2023-07-09T14:55:12.183000+00:00",9126,1214
29.1,33,44,"2023-07-09T14:55:27.761000+00:00",9126,1214
28.6,33,14,"2023-07-09T14:55:38.635000+00:00",9126,1214
28.7,33,24,"2023-07-09T14:56:37.462000+00:00",9126,1214
34.3,36,24,"2023-07-09T15:03:13.908000+00:00",9126,1214
543.3,2,23,"2023-07-21T11:41:08.221000+00:00",9223,1215
517.4,2,31,"2023-07-21T11:41:30.611000+00:00",9223,1215
522.2,2,10,"2023-07-21T11:41:46.439000+00:00",9223,1215
16.6,4,2,"2023-07-21T11:43:11.219000+00:00",9223,1215
444.3,3,44,"2023-07-21T11:50:31.152000+00:00",9223,1215
497.5,4,31,"2023-07-21T11:53:37.056000+00:00",9223,1215
616.4,5,55,"2023-07-21T11:55:29.711000+00:00",9223,1215
696,4,23,"2023-07-21T11:56:14.398000+00:00",9223,1215
844.2,4,16,"2023-07-21T11:57:48.194000+00:00",9223,1215
1014.9,5,20,"2023-07-21T12:01:28.660000+00:00",9223,1215
1004.2,5,81,"2023-07-21T12:01:33.942000+00:00",9223,1215
1011,5,4,"2023-07-21T12:01:43.223000+00:00",9223,1215
1169.3,3,10,"2023-07-21T12:03:09.378000+00:00",9223,1215
1536.9,4,77,"2023-07-21T12:10:11.795000+00:00",9223,1215
799.4,5,23,"2023-07-21T12:11:30.810000+00:00",9223,1215
1589.4,5,2,"2023-07-21T12:11:40.435000+00:00",9223,1215
1684.2,5,3,"2023-07-21T12:12:59.559000+00:00",9223,1215
1846.2,4,1,"2023-07-21T12:13:56.574000+00:00",9223,1215
1018.9,6,55,"2023-07-21T12:14:28.902000+00:00",9223,1215
680.9,6,81,"2023-07-21T12:14:47.074000+00:00",9223,1215
680,6,20,"2023-07-21T12:14:57.167000+00:00",9223,1215
2036.1,4,27,"2023-07-21T12:19:03.118000+00:00",9223,1215
2057.3,5,14,"2023-07-21T12:19:04.805000+00:00",9223,1215
2087.6,4,18,"2023-07-21T12:19:06.352000+00:00",9223,1215
2020.6,5,63,"2023-07-21T12:19:16.711000+00:00",9223,1215
2101.9,7,77,"2023-07-21T12:19:36.805000+00:00",9223,1215
2070.4,8,2,"2023-07-21T12:19:41.445000+00:00",9223,1215
970.9,6,4,"2023-07-21T12:19:50.086000+00:00",9223,1215
1217.6,5,16,"2023-07-21T12:19:58.976000+00:00",9223,1215
361.9,3,5,"2023-07-21T13:17:28.547000+00:00",9223,1215
434.5,2,30,"2023-07-21T13:17:36.875000+00:00",9223,1215
433.7,3,4,"2023-07-21T13:18:41.781000+00:00",9223,1215
84.5,7,21,"2023-07-21T13:28:05.962000+00:00",9223,1215
188.8,6,30,"2023-07-21T13:28:18.102000+00:00",9223,1215
130.4,8,7,"2023-07-21T13:28:22.243000+00:00",9223,1215
127.7,8,8,"2023-07-21T13:28:23.868000+00:00",9223,1215
165.7,8,10,"2023-07-21T13:28:29.243000+00:00",9223,1215
158.9,8,12,"2023-07-21T13:28:30.759000+00:00",9223,1215
151,8,9,"2023-07-21T13:28:34.024000+00:00",9223,1215
215.9,7,28,"2023-07-21T13:28:47.180000+00:00",9223,1215
125.5,8,25,"2023-07-21T13:28:51.993000+00:00",9223,1215
151.8,6,29,"2023-07-21T13:28:58.946000+00:00",9223,1215
192.7,8,11,"2023-07-21T13:29:02.368000+00:00",9223,1215
128,8,23,"2023-07-21T13:29:08.508000+00:00",9223,1215
146.1,8,24,"2023-07-21T13:29:09.696000+00:00",9223,1215
211,7,31,"2023-07-21T13:29:11.336000+00:00",9223,1215
148.3,8,26,"2023-07-21T13:29:19.727000+00:00",9223,1215
172.3,8,15,"2023-07-21T13:29:21.477000+00:00",9223,1215
140.6,8,14,"2023-07-21T13:29:22.805000+00:00",9223,1215
156.6,8,27,"2023-07-21T13:29:25.008000+00:00",9223,1215
173,8,16,"2023-07-21T13:29:26.867000+00:00",9223,1215
148.3,8,18,"2023-07-21T13:29:34.195000+00:00",9223,1215
229.1,6,2,"2023-07-21T13:29:58.023000+00:00",9223,1215
116.9,7,3,"2023-07-21T13:29:59.679000+00:00",9223,1215
221.4,6,1,"2023-07-21T13:30:02.195000+00:00",9223,1215
162.4,8,19,"2023-07-21T13:30:03.789000+00:00",9223,1215
259.3,7,4,"2023-07-21T13:30:05.211000+00:00",9223,1215
213.9,8,22,"2023-07-21T13:30:11.507000+00:00",9223,1215
180.2,8,17,"2023-07-21T13:30:14.742000+00:00",9223,1215
234,8,5,"2023-07-21T13:30:19.507000+00:00",9223,1215
290.4,6,6,"2023-07-21T13:30:48.835000+00:00",9223,1215
19.5,6,77,"2023-07-21T15:08:55.971000+00:00",9127,1215
73.2,6,14,"2023-07-21T15:09:19.799000+00:00",9127,1215
19,8,24,"2023-07-21T15:11:48.641000+00:00",9127,1215
18.9,10,24,"2023-07-21T15:15:37.826000+00:00",9127,1215
29,4,44,"2023-07-21T15:16:12.873000+00:00",9127,1215
441.3,6,81,"2023-07-21T15:17:14.559000+00:00",9127,1215
450,7,2,"2023-07-21T15:17:20.013000+00:00",9127,1215
16.6,4,55,"2023-07-21T15:18:03.293000+00:00",9127,1215
31.1,4,16,"2023-07-21T15:18:27.371000+00:00",9127,1215
370.1,9,23,"2023-07-21T15:19:14.355000+00:00",9127,1215
28.5,4,11,"2023-07-21T15:20:11.448000+00:00",9127,1215
319.3,10,18,"2023-07-21T15:21:08.166000+00:00",9127,1215
740.7,6,27,"2023-07-21T15:21:18.604000+00:00",9127,1215
481.3,9,22,"2023-07-21T15:21:34.713000+00:00",9127,1215
16.8,8,44,"2023-07-21T15:23:39.883000+00:00",9127,1215
396.2,11,14,"2023-07-21T15:23:42.805000+00:00",9127,1215
892,6,20,"2023-07-21T15:23:45.789000+00:00",9127,1215
435.3,11,24,"2023-07-21T15:24:36.351000+00:00",9127,1215
595.6,9,4,"2023-07-21T15:24:45.242000+00:00",9127,1215
805.1,9,77,"2023-07-21T15:27:01.568000+00:00",9127,1215
598.9,11,31,"2023-07-21T15:27:11.396000+00:00",9127,1215
34.5,12,22,"2023-07-21T15:27:15.162000+00:00",9127,1215
448.1,12,3,"2023-07-21T15:27:29.256000+00:00",9127,1215
18.9,14,24,"2023-07-21T15:30:02.082000+00:00",9127,1215
924.5,9,10,"2023-07-21T15:30:05.785000+00:00",9127,1215
564,9,63,"2023-07-21T15:30:17.363000+00:00",9127,1215
583.7,7,16,"2023-07-21T15:33:08.330000+00:00",9127,1215
599.4,12,2,"2023-07-21T15:35:09.438000+00:00",9127,1215
507.3,14,23,"2023-07-21T15:35:29.953000+00:00",9127,1215
422.1,14,14,"2023-07-21T15:35:35.188000+00:00",9127,1215
775.1,7,55,"2023-07-21T15:35:36.891000+00:00",9127,1215
434.7,11,27,"2023-07-21T15:36:48.812000+00:00",9127,1215
19,13,2,"2023-07-21T15:37:11.780000+00:00",9127,1215
468.5,12,4,"2023-07-21T15:37:21.593000+00:00",9127,1215
381.4,16,18,"2023-07-21T15:37:34.233000+00:00",9127,1215
575,11,44,"2023-07-21T15:37:47.092000+00:00",9127,1215
430,14,31,"2023-07-21T15:39:04.232000+00:00",9127,1215
38.8,10,16,"2023-07-21T15:39:10.685000+00:00",9127,1215
24.3,14,2,"2023-07-21T15:39:17.591000+00:00",9127,1215
448.1,15,22,"2023-07-21T15:39:51.560000+00:00",9127,1215
766.3,7,1,"2023-07-21T15:40:03.169000+00:00",9127,1215
21.9,17,23,"2023-07-21T15:40:24.356000+00:00",9127,1215
31.7,10,55,"2023-07-21T15:41:32.137000+00:00",9127,1215
423.2,12,10,"2023-07-21T15:42:07.152000+00:00",9127,1215
743.4,9,11,"2023-07-21T15:42:08.589000+00:00",9127,1215
433.9,17,24,"2023-07-21T15:42:19.980000+00:00",9127,1215
393.4,18,3,"2023-07-21T15:44:19.900000+00:00",9127,1215
323.8,15,20,"2023-07-21T15:45:02.228000+00:00",9127,1215
363,17,77,"2023-07-21T15:45:18.384000+00:00",9127,1215
22.1,19,3,"2023-07-21T15:46:07.571000+00:00",9127,1215
21.8,20,3,"2023-07-21T15:47:55.913000+00:00",9127,1215
22.6,21,24,"2023-07-21T15:48:20.351000+00:00",9127,1215
22.1,20,77,"2023-07-21T15:50:06.115000+00:00",9127,1215
421.2,12,16,"2023-07-21T15:50:10.365000+00:00",9127,1215
321,12,55,"2023-07-21T15:50:26.131000+00:00",9127,1215
333.6,10,1,"2023-07-21T15:50:33.802000+00:00",9127,1215
1535.9,12,81,"2023-07-21T15:53:00.691000+00:00",9127,1215
675,18,63,"2023-07-21T15:54:37.425000+00:00",9127,1215
17.7,28,14,"2023-07-21T15:55:39.424000+00:00",9127,1215
24.7,31,18,"2023-07-21T15:59:01.328000+00:00",9127,1215
22.1,30,14,"2023-07-21T15:59:17.828000+00:00",9127,1215
724,12,11,"2023-07-21T15:59:22.843000+00:00",9127,1215
19.6,28,3,"2023-07-21T15:59:30.640000+00:00",9127,1215
21.1,2,77,"2023-07-22T10:31:52.708000+00:00",9128,1215
23.9,2,24,"2023-07-22T10:32:07.082000+00:00",9128,1215
21,3,77,"2023-07-22T10:33:52.831000+00:00",9128,1215
28.4,3,24,"2023-07-22T10:34:21.221000+00:00",9128,1215
21.5,4,77,"2023-07-22T10:35:47.767000+00:00",9128,1215
19.4,4,24,"2023-07-22T10:36:22.642000+00:00",9128,1215
20.6,5,77,"2023-07-22T10:37:59+00:00",9128,1215
19,5,24,"2023-07-22T10:38:31.703000+00:00",9128,1215
421.8,4,16,"2023-07-22T10:44:14.246000+00:00",9128,1215
20.5,7,18,"2023-07-22T10:44:36.512000+00:00",9128,1215
24.8,4,63,"2023-07-22T10:46:10.604000+00:00",9128,1215
362.5,6,1,"2023-07-22T10:46:37.151000+00:00",9128,1215
400.9,6,24,"2023-07-22T10:46:55.072000+00:00",9128,1215
451.1,6,77,"2023-07-22T10:47:15.260000+00:00",9128,1215
414,6,55,"2023-07-22T10:47:37.291000+00:00",9128,1215
29.9,4,44,"2023-07-22T10:47:42.697000+00:00",9128,1215
420.1,7,11,"2023-07-22T10:48:49.837000+00:00",9128,1215
426.3,8,20,"2023-07-22T10:49:49.320000+00:00",9128,1215
23.6,7,14,"2023-07-22T10:51:18.788000+00:00",9128,1215
28.9,6,44,"2023-07-22T10:51:54.100000+00:00",9128,1215
18.5,9,24,"2023-07-22T10:52:12.194000+00:00",9128,1215
682.5,5,23,"2023-07-22T10:52:16.162000+00:00",9128,1215
19.6,9,77,"2023-07-22T10:52:43.928000+00:00",9128,1215
383.7,14,22,"2023-07-22T10:55:52.176000+00:00",9128,1215
596.1,8,18,"2023-07-22T10:56:11.925000+00:00",9128,1215
608,5,2,"2023-07-22T10:56:19.847000+00:00",9128,1215
541.5,13,3,"2023-07-22T10:56:53.456000+00:00",9128,1215
22.9,12,24,"2023-07-22T10:57:31.987000+00:00",9128,1215
23.2,12,77,"2023-07-22T10:58:20.877000+00:00",9128,1215
26.6,9,44,"2023-07-22T10:58:22.940000+00:00",9128,1215
29.3,13,20,"2023-07-22T10:58:38.705000+00:00",9128,1215
25.6,9,23,"2023-07-22T10:59:48.501000+00:00",9128,1215
28.4,8,27,"2023-07-22T11:01:46.468000+00:00",9128,1215
608.9,7,81,"2023-07-22T11:03:41.295000+00:00",9128,1215
449.2,10,14,"2023-07-22T11:03:57.670000+00:00",9128,1215
736.3,10,10,"2023-07-22T11:06:14.528000+00:00",9128,1215
715,10,31,"2023-07-22T11:06:40.325000+00:00",9128,1215
497.2,13,77,"2023-07-22T11:08:07.136000+00:00",9128,1215
632.3,10,4,"2023-07-22T11:08:50.682000+00:00",9128,1215
613.8,13,24,"2023-07-22T11:09:38.494000+00:00",9128,1215
389.8,11,2,"2023-07-22T11:12:49.149000+00:00",9128,1215
570.4,11,23,"2023-07-22T11:13:06.476000+00:00",9128,1215
716.4,14,63,"2023-07-22T11:13:43.304000+00:00",9128,1215
642.9,12,44,"2023-07-22T11:13:47.023000+00:00",9128,1215
721.9,12,18,"2023-07-22T11:14:50.116000+00:00",9128,1215
672.3,18,1,"2023-07-22T11:14:53.069000+00:00",9128,1215
361.5,13,14,"2023-07-22T11:14:55.647000+00:00",9128,1215
644.3,19,11,"2023-07-22T11:16:46.833000+00:00",9128,1215
26.2,16,10,"2023-07-22T11:17:15.974000+00:00",9128,1215
39.9,18,24,"2023-07-22T11:18:31.676000+00:00",9128,1215
26.5,17,63,"2023-07-22T11:19:36.956000+00:00",9128,1215
25.8,17,31,"2023-07-22T11:19:41.644000+00:00",9128,1215
567,21,3,"2023-07-22T11:19:49.394000+00:00",9128,1215
697.6,22,22,"2023-07-22T11:20:43.768000+00:00",9128,1215
733.5,21,16,"2023-07-22T11:20:56.534000+00:00",9128,1215
528.3,23,55,"2023-07-22T11:21:05.784000+00:00",9128,1215
792.9,20,20,"2023-07-22T11:21:34.924000+00:00",9128,1215
621,15,27,"2023-07-22T11:21:43.205000+00:00",9128,1215
563.5,13,81,"2023-07-22T11:22:57.517000+00:00",9128,1215
312.5,15,44,"2023-07-22T11:24:47.922000+00:00",9128,1215
27.8,25,22,"2023-07-22T11:26:22.124000+00:00",9128,1215
396.3,16,14,"2023-07-22T11:26:36.327000+00:00",9128,1215
276.9,22,11,"2023-07-22T11:26:52.545000+00:00",9128,1215
30.5,26,55,"2023-07-22T11:27:02.597000+00:00",9128,1215
350,19,10,"2023-07-22T11:27:43.435000+00:00",9128,1215
579.8,14,23,"2023-07-22T11:27:49.716000+00:00",9128,1215
513.9,16,4,"2023-07-22T11:28:24.810000+00:00",9128,1215
233.8,20,63,"2023-07-22T11:28:38.982000+00:00",9128,1215
553.7,21,1,"2023-07-22T11:28:56.122000+00:00",9128,1215
384.9,22,77,"2023-07-22T11:28:59.216000+00:00",9128,1215
279,20,31,"2023-07-22T11:29:03.528000+00:00",9128,1215
364.7,21,24,"2023-07-22T11:29:24.731000+00:00",9128,1215
260.6,18,18,"2023-07-22T11:29:26.668000+00:00",9128,1215
45.2,26,3,"2023-07-22T11:29:40.778000+00:00",9128,1215
717.8,14,2,"2023-07-22T11:29:43.731000+00:00",9128,1215
144.7,4,3,"2023-07-22T14:07:24.140000+00:00",9129,1215
167.4,4,22,"2023-07-22T14:07:37.640000+00:00",9129,1215
97.6,6,31,"2023-07-22T14:09:46.248000+00:00",9129,1215
137.5,6,10,"2023-07-22T14:09:59.951000+00:00",9129,1215
176.8,6,11,"2023-07-22T14:11:19.325000+00:00",9129,1215
192.1,6,24,"2023-07-22T14:11:43.043000+00:00",9129,1215
152.7,6,16,"2023-07-22T14:11:49.059000+00:00",9129,1215
185.8,6,18,"2023-07-22T14:11:52.199000+00:00",9129,1215
172.9,6,14,"2023-07-22T14:11:59.918000+00:00",9129,1215
171,6,81,"2023-07-22T14:12:04.590000+00:00",9129,1215
127.1,7,4,"2023-07-22T14:12:27.871000+00:00",9129,1215
110.7,7,55,"2023-07-22T14:12:45.324000+00:00",9129,1215
339.7,6,77,"2023-07-22T14:14:33.166000+00:00",9129,1215
211.7,6,23,"2023-07-22T14:14:48.744000+00:00",9129,1215
210.9,6,2,"2023-07-22T14:14:49.994000+00:00",9129,1215
166,7,3,"2023-07-22T14:14:54.104000+00:00",9129,1215
321.4,6,20,"2023-07-22T14:14:55.401000+00:00",9129,1215
169.2,7,22,"2023-07-22T14:15:00.275000+00:00",9129,1215
241.7,7,1,"2023-07-22T14:15:01.369000+00:00",9129,1215
343.8,6,27,"2023-07-22T14:15:04.760000+00:00",9129,1215
183.6,7,63,"2023-07-22T14:15:13.197000+00:00",9129,1215
246.9,6,44,"2023-07-22T14:15:14.057000+00:00",9129,1215
85,9,10,"2023-07-22T14:15:42.931000+00:00",9129,1215
100.2,9,31,"2023-07-22T14:15:49.072000+00:00",9129,1215
523.8,9,11,"2023-07-22T14:25:05.081000+00:00",9129,1215
391.7,11,31,"2023-07-22T14:25:31.643000+00:00",9129,1215
324.7,11,18,"2023-07-22T14:25:53.456000+00:00",9129,1215
424.1,10,1,"2023-07-22T14:26:57.392000+00:00",9129,1215
607.4,10,55,"2023-07-22T14:27:34.314000+00:00",9129,1215
442.9,12,4,"2023-07-22T14:27:38.283000+00:00",9129,1215
549.3,10,16,"2023-07-22T14:27:42.501000+00:00",9129,1215
480,10,3,"2023-07-22T14:27:45.376000+00:00",9129,1215
521.4,10,14,"2023-07-22T14:27:56.782000+00:00",9129,1215
519.2,10,81,"2023-07-22T14:28:01.892000+00:00",9129,1215
489.6,9,27,"2023-07-22T14:28:10.142000+00:00",9129,1215
569.4,11,10,"2023-07-22T14:28:14.938000+00:00",9129,1215
531.6,11,24,"2023-07-22T14:28:26.860000+00:00",9129,1215
550.1,9,77,"2023-07-22T14:28:27.548000+00:00",9129,1215
497.7,9,44,"2023-07-22T14:28:31.360000+00:00",9129,1215
170.2,13,1,"2023-07-22T14:34:22.044000+00:00",9129,1215
144.9,16,18,"2023-07-22T14:36:33.745000+00:00",9129,1215
221.7,12,27,"2023-07-22T14:36:36.167000+00:00",9129,1215
236.1,13,3,"2023-07-22T14:36:38.667000+00:00",9129,1215
224.1,14,24,"2023-07-22T14:36:44.120000+00:00",9129,1215
208.8,12,44,"2023-07-22T14:36:49.526000+00:00",9129,1215
273.2,13,55,"2023-07-22T14:36:51.651000+00:00",9129,1215
220.4,12,77,"2023-07-22T14:36:53.464000+00:00",9129,1215
263.2,14,10,"2023-07-22T14:37:19.776000+00:00",9129,1215
443.5,14,31,"2023-07-22T14:37:29.088000+00:00",9129,1215
302.9,13,16,"2023-07-22T14:37:36.417000+00:00",9129,1215
285.6,13,14,"2023-07-22T14:37:37.495000+00:00",9129,1215
159.8,15,11,"2023-07-22T14:37:45.307000+00:00",9129,1215
297,13,81,"2023-07-22T14:37:50.120000+00:00",9129,1215
323.7,18,11,"2023-07-22T14:48:04.441000+00:00",9129,1215
340.6,16,14,"2023-07-22T14:48:18.503000+00:00",9129,1215
968.6,15,4,"2023-07-22T14:48:28.644000+00:00",9129,1215
424.9,15,27,"2023-07-22T14:48:31.034000+00:00",9129,1215
429.5,17,24,"2023-07-22T14:48:44.393000+00:00",9129,1215
417.7,15,77,"2023-07-22T14:48:48.878000+00:00",9129,1215
597.7,16,1,"2023-07-22T14:48:53.175000+00:00",9129,1215
408.5,16,16,"2023-07-22T14:49:05.065000+00:00",9129,1215
465.5,15,81,"2023-07-22T14:49:10.424000+00:00",9129,1215
471.6,15,44,"2023-07-22T14:49:29.705000+00:00",9129,1215
177.9,18,27,"2023-07-22T14:56:10.482000+00:00",9129,1215
203.6,21,11,"2023-07-22T14:56:13.138000+00:00",9129,1215
146.9,19,1,"2023-07-22T14:56:20.310000+00:00",9129,1215
162.9,19,16,"2023-07-22T14:56:25.920000+00:00",9129,1215
188.6,19,14,"2023-07-22T14:56:39.716000+00:00",9129,1215
213.9,18,4,"2023-07-22T14:56:48.669000+00:00",9129,1215
178.7,18,81,"2023-07-22T14:56:51.232000+00:00",9129,1215
216.2,20,24,"2023-07-22T14:57:09.482000+00:00",9129,1215
216.6,18,77,"2023-07-22T14:57:15.450000+00:00",9129,1215
210,18,44,"2023-07-22T14:57:33.653000+00:00",9129,1215
22,8,23,"2023-07-23T13:15:10.245000+00:00",9133,1215
21.9,9,18,"2023-07-23T13:16:32.384000+00:00",9133,1215
22.1,9,77,"2023-07-23T13:16:34.056000+00:00",9133,1215
26.1,9,22,"2023-07-23T13:16:37.321000+00:00",9133,1215
29.2,10,24,"2023-07-23T13:18:10.351000+00:00",9133,1215
24,13,2,"2023-07-23T13:22:23.628000+00:00",9133,1215
22.7,14,20,"2023-07-23T13:23:47.501000+00:00",9133,1215
21.4,15,55,"2023-07-23T13:24:58.984000+00:00",9133,1215
21.9,16,44,"2023-07-23T13:26:18.452000+00:00",9133,1215
22.9,16,27,"2023-07-23T13:26:34.904000+00:00",9133,1215
21.5,17,4,"2023-07-23T13:27:38.903000+00:00",9133,1215
28.4,17,16,"2023-07-23T13:27:52.778000+00:00",9133,1215
21.1,18,81,"2023-07-23T13:29:01.402000+00:00",9133,1215
21.9,18,3,"2023-07-23T13:29:32.901000+00:00",9133,1215
22.9,20,14,"2023-07-23T13:32:09.852000+00:00",9133,1215
21.4,23,1,"2023-07-23T13:35:54.223000+00:00",9133,1215
21.8,24,11,"2023-07-23T13:37:42.736000+00:00",9133,1215
21.8,28,63,"2023-07-23T13:43:43.095000+00:00",9133,1215
22.2,29,3,"2023-07-23T13:45:35.625000+00:00",9133,1215
21.7,31,23,"2023-07-23T13:48:16.247000+00:00",9133,1215
22.4,34,18,"2023-07-23T13:52:25.274000+00:00",9133,1215
22.1,34,2,"2023-07-23T13:52:46.773000+00:00",9133,1215
21.9,38,27,"2023-07-23T13:58:20.720000+00:00",9133,1215
22.8,38,24,"2023-07-23T13:58:26.142000+00:00",9133,1215
23.2,40,77,"2023-07-23T14:01:02.843000+00:00",9133,1215
22.1,41,20,"2023-07-23T14:02:55.184000+00:00",9133,1215
22,42,81,"2023-07-23T14:03:10.559000+00:00",9133,1215
20.8,42,11,"2023-07-23T14:03:12.700000+00:00",9133,1215
21.4,43,16,"2023-07-23T14:04:53.776000+00:00",9133,1215
24.1,43,14,"2023-07-23T14:05:04.463000+00:00",9133,1215
21.4,44,4,"2023-07-23T14:05:50.087000+00:00",9133,1215
22,44,55,"2023-07-23T14:06:18.603000+00:00",9133,1215
21.1,44,22,"2023-07-23T14:06:55.477000+00:00",9133,1215
21.6,46,63,"2023-07-23T14:09:11.959000+00:00",9133,1215
21.7,49,44,"2023-07-23T14:13:04.017000+00:00",9133,1215
21.6,51,1,"2023-07-23T14:15:15.906000+00:00",9133,1215
600.6,4,22,"2023-07-28T11:48:48.761000+00:00",9134,1216
890.9,2,77,"2023-07-28T11:49:20.198000+00:00",9134,1216
605.6,4,3,"2023-07-28T11:49:35.870000+00:00",9134,1216
24.7,2,4,"2023-07-28T11:49:52.651000+00:00",9134,1216
919.7,2,27,"2023-07-28T11:50:32.588000+00:00",9134,1216
26,2,81,"2023-07-28T11:51:10.946000+00:00",9134,1216
23.9,4,55,"2023-07-28T11:52:14.930000+00:00",9134,1216
1017.3,2,20,"2023-07-28T11:52:18.758000+00:00",9134,1216
789.9,4,63,"2023-07-28T11:52:24.570000+00:00",9134,1216
34.9,4,77,"2023-07-28T11:55:06.895000+00:00",9134,1216
956.1,4,24,"2023-07-28T11:55:33.223000+00:00",9134,1216
998.1,3,18,"2023-07-28T11:55:42.379000+00:00",9134,1216
25.5,7,22,"2023-07-28T11:56:09.675000+00:00",9134,1216
1162,4,23,"2023-07-28T11:56:17.675000+00:00",9134,1216
27,4,16,"2023-07-28T11:56:23.847000+00:00",9134,1216
27.1,7,3,"2023-07-28T11:56:53.597000+00:00",9134,1216
1279.1,3,2,"2023-07-28T11:56:58.268000+00:00",9134,1216
1242.3,4,44,"2023-07-28T11:59:02.829000+00:00",9134,1216
25.8,7,63,"2023-07-28T11:59:47.531000+00:00",9134,1216
1225.1,5,11,"2023-07-28T12:16:59.591000+00:00",9134,1216
1500,2,1,"2023-07-28T12:17:22.669000+00:00",9134,1216
1375.1,4,14,"2023-07-28T12:19:06.870000+00:00",9134,1216
2410.3,5,18,"2023-07-28T12:19:14.573000+00:00",9134,1216
2922.2,6,24,"2023-07-28T12:28:19.313000+00:00",9134,1216
1946.5,6,16,"2023-07-28T12:28:23.501000+00:00",9134,1216
2035.7,7,77,"2023-07-28T12:28:27.688000+00:00",9134,1216
3026.3,5,44,"2023-07-28T12:28:46.985000+00:00",9134,1216
1821,7,55,"2023-07-28T12:28:55.985000+00:00",9134,1216
1760.9,6,27,"2023-07-28T12:29:06.406000+00:00",9134,1216
1785.3,5,20,"2023-07-28T12:29:12.922000+00:00",9134,1216
24.5,5,77,"2023-07-28T15:19:24.476000+00:00",9135,1216
37.5,5,81,"2023-07-28T15:20:07.694000+00:00",9135,1216
24.6,5,24,"2023-07-28T15:20:19.678000+00:00",9135,1216
104.5,5,44,"2023-07-28T15:20:22.241000+00:00",9135,1216
120.3,5,63,"2023-07-28T15:20:26.647000+00:00",9135,1216
26.1,5,10,"2023-07-28T15:20:49.209000+00:00",9135,1216
26.8,5,31,"2023-07-28T15:20:57.162000+00:00",9135,1216
49.2,6,4,"2023-07-28T15:22:02.489000+00:00",9135,1216
73.8,6,20,"2023-07-28T15:23:09.925000+00:00",9135,1216
137.7,6,23,"2023-07-28T15:23:24.535000+00:00",9135,1216
86.5,6,22,"2023-07-28T15:24:20.299000+00:00",9135,1216
84.6,6,3,"2023-07-28T15:24:29.065000+00:00",9135,1216
142.3,6,18,"2023-07-28T15:24:39.424000+00:00",9135,1216
172.6,6,14,"2023-07-28T15:24:46.174000+00:00",9135,1216
23.9,7,16,"2023-07-28T15:25:40.017000+00:00",9135,1216
24.2,7,55,"2023-07-28T15:25:55.501000+00:00",9135,1216
385.3,5,27,"2023-07-28T15:26:18.157000+00:00",9135,1216
188,10,44,"2023-07-28T15:35:03.397000+00:00",9135,1216
184.4,10,63,"2023-07-28T15:35:06.710000+00:00",9135,1216
249.5,10,77,"2023-07-28T15:35:10.319000+00:00",9135,1216
201.7,10,20,"2023-07-28T15:35:12.194000+00:00",9135,1216
232.4,9,18,"2023-07-28T15:35:18.913000+00:00",9135,1216
224.6,10,81,"2023-07-28T15:35:21.116000+00:00",9135,1216
213.4,9,14,"2023-07-28T15:35:22.788000+00:00",9135,1216
333.3,9,31,"2023-07-28T15:35:28.850000+00:00",9135,1216
308.1,9,11,"2023-07-28T15:35:37.475000+00:00",9135,1216
216.1,10,16,"2023-07-28T15:35:55.459000+00:00",9135,1216
300.3,9,1,"2023-07-28T15:36:00.334000+00:00",9135,1216
219.5,10,55,"2023-07-28T15:36:02.115000+00:00",9135,1216
255.7,10,10,"2023-07-28T15:36:15.990000+00:00",9135,1216
333.1,9,22,"2023-07-28T15:36:22.536000+00:00",9135,1216
655.9,9,4,"2023-07-28T15:39:05.940000+00:00",9135,1216
25.4,13,77,"2023-07-28T15:42:00.187000+00:00",9135,1216
24.1,12,18,"2023-07-28T15:42:35.061000+00:00",9135,1216
27.7,13,81,"2023-07-28T15:42:40.155000+00:00",9135,1216
25.1,12,31,"2023-07-28T15:42:56.201000+00:00",9135,1216
26.5,12,11,"2023-07-28T15:43:01.529000+00:00",9135,1216
49.2,12,14,"2023-07-28T15:43:04.107000+00:00",9135,1216
26.7,12,1,"2023-07-28T15:43:08.451000+00:00",9135,1216
103.3,13,63,"2023-07-28T15:43:20.732000+00:00",9135,1216
24.4,11,4,"2023-07-28T15:43:31.716000+00:00",9135,1216
30.3,13,16,"2023-07-28T15:43:41.107000+00:00",9135,1216
32.3,13,10,"2023-07-28T15:43:45.888000+00:00",9135,1216
81.5,12,22,"2023-07-28T15:44:36.981000+00:00",9135,1216
36.4,14,44,"2023-07-28T15:44:46.184000+00:00",9135,1216
24.6,13,18,"2023-07-28T15:45:02.262000+00:00",9135,1216
91.2,14,20,"2023-07-28T15:45:26.621000+00:00",9135,1216
24.3,14,55,"2023-07-28T15:45:34.730000+00:00",9135,1216
599.5,17,14,"2023-07-28T16:03:33.367000+00:00",9135,1216
622.6,17,18,"2023-07-28T16:03:36.242000+00:00",9135,1216
605.4,16,4,"2023-07-28T16:03:42.148000+00:00",9135,1216
